,user_id,book_id,is_read,rating,is_reviewed
62051,186573,106081,1,4,0
62052,186573,22399,1,4,0
62053,186573,22232,1,4,0
62054,186583,565833,1,4,0
62055,186583,673946,1,4,0
62060,186613,93746,1,4,0
62061,186613,14560,1,4,0
62065,186632,112693,1,5,0
62066,186632,10570,1,5,0
62068,186649,110023,1,5,0
62069,186649,207889,1,5,1
62079,186689,19476,1,5,0
62080,186689,40159,1,4,0
62083,186694,13152,1,4,0
62084,186694,294233,1,4,0
62086,186706,94063,1,5,0
62087,186706,5454,1,4,0
62089,186708,79876,1,5,1
62090,186708,95914,1,4,1
62091,186711,47626,1,4,0
62092,186711,176345,1,5,1
62098,186739,2917,1,5,0
62099,186739,19474,1,5,0
62100,186740,19065,1,5,0
62101,186740,153784,1,4,0
62104,186746,12934,1,4,0
62105,186746,523077,1,4,1
62106,186746,33576,1,4,0
62107,186746,49750,1,4,0
62113,186761,49750,1,4,0
62114,186761,282205,1,5,0
62115,186761,282210,1,4,0
62121,186788,1195113,1,5,0
62122,186788,348541,1,5,0
62123,186788,700179,1,5,0
62124,186794,17020,1,4,0
62125,186794,17005,1,4,0
62126,186794,19452,1,5,1
62130,186808,124838,1,4,1
62131,186808,8960,1,5,1
62132,186808,137765,1,5,1
62133,186808,197916,1,4,1
62135,186823,93743,1,4,0
62136,186823,116428,1,4,0
62138,186830,217772,1,4,0
62139,186830,49746,1,4,0
62140,186830,991,1,4,0
62144,186851,266800,1,5,0
62145,186851,186103,1,4,0
62148,186863,10570,1,4,0
62149,186863,112693,1,4,0
62150,186863,90420,1,5,0
62152,186868,207889,1,4,0
62153,186868,12523,1,5,0
62162,186902,12934,1,5,0
62163,186902,729033,1,4,0
62164,186902,729032,1,4,0
62165,186902,303341,1,4,0
62168,186913,93727,1,5,0
62169,186913,24769,1,5,0
62170,186913,24768,1,5,0
62172,186925,19439,1,5,0
62173,186925,207043,1,4,0
62185,186973,44175,1,5,0
62186,186973,44325,1,5,0
62194,186992,128091,1,4,0
62195,186992,24765,1,4,0
62196,186992,116428,1,5,0
62205,187015,10570,1,5,0
62206,187015,290411,1,5,1
62209,187038,10570,1,5,0
62210,187038,176597,1,4,0
62216,187068,24424,1,5,0
62217,187068,47626,1,5,0
62233,187145,95914,1,5,0
62234,187145,112693,1,4,0
62239,187160,118768,1,4,0
62240,187160,26092,1,4,0
62243,187173,22232,1,4,0
62244,187173,53072,1,4,0
62248,187180,103983,1,5,0
62249,187180,82774,1,5,0
62250,187183,56101,1,5,0
62251,187183,37240,1,5,0
62254,187197,95913,1,5,0
62255,187197,10431,1,5,1
62257,187205,118755,1,5,0
62258,187205,19452,1,4,0
62263,187218,47917,1,5,0
62264,187218,12125,1,4,0
62265,187218,12523,1,4,0
62266,187218,10570,1,5,0
62267,187218,8960,1,4,1
62271,187240,157650,1,4,0
62272,187240,24424,1,4,0
62275,187252,127446,1,4,0
62276,187252,127415,1,4,1
62280,187262,128091,1,5,0
62281,187262,1297662,1,4,0
62282,187262,19065,1,5,0
62283,187263,19065,1,5,0
62284,187263,49746,1,4,0
62285,187268,19065,1,4,0
62286,187268,19452,1,4,0
62288,187271,69477,1,5,0
62289,187271,276546,1,4,0
62290,187272,5454,1,5,0
62291,187272,5452,1,5,0
62292,187273,124838,1,5,0
62293,187273,95913,1,4,0
62294,187273,139253,1,4,0
62305,187346,10570,1,5,0
62306,187346,8967,1,5,0
62309,187359,19065,1,5,0
62310,187359,280277,1,5,1
62311,187359,360918,1,4,0
62319,187398,10943,1,4,1
62320,187398,82780,1,5,1
62324,187408,48775,1,4,0
62325,187408,87976,1,4,0
62328,187420,23221,1,5,0
62329,187420,24878,1,4,0
62332,187425,8137,1,4,0
62333,187425,14560,1,5,0
62336,187441,152104,1,4,0
62337,187441,181431,1,4,0
62338,187442,49746,1,4,0
62339,187442,19065,1,4,0
62342,187446,292374,1,4,0
62343,187446,46648,1,4,0
62345,187448,19065,1,4,0
62346,187448,17020,1,4,0
62355,187472,94063,1,5,1
62356,187472,19476,1,4,0
62357,187472,14566,1,5,1
62363,187502,133839,1,4,0
62364,187502,211610,1,4,0
62365,187502,827988,1,4,0
62366,187502,827987,1,4,0
62367,187502,1408637,1,4,0
62371,187529,39784,1,5,0
62372,187529,39785,1,5,0
62378,187551,24424,1,4,0
62379,187551,99561,1,5,0
62381,187566,22232,1,4,0
62382,187566,22192,1,5,0
62387,187578,164719,1,5,0
62388,187578,14566,1,5,0
62393,187612,46260,1,5,0
62394,187612,2917,1,5,0
62395,187612,5454,1,5,0
62396,187612,176402,1,5,0
62397,187612,264540,1,4,0
62398,187612,2811,1,5,0
62399,187612,5453,1,5,0
62400,187612,5452,1,5,0
62401,187614,178408,1,4,0
62402,187614,397189,1,5,1
62403,187621,48816,1,4,0
62404,187621,164719,1,5,0
62405,187623,4717,1,5,0
62406,187623,5454,1,5,0
62407,187623,3304,1,5,0
62408,187623,128091,1,5,0
62409,187623,5452,1,4,0
62416,187651,42802,1,5,0
62417,187651,38277,1,5,1
62418,187654,46260,1,5,0
62419,187654,87573,1,5,0
62421,187658,270730,1,5,1
62422,187658,219408,1,4,0
62423,187666,43529,1,5,0
62424,187666,43595,1,4,0
62425,187666,227631,1,4,0
62433,187702,39636,1,4,0
62434,187702,39635,1,4,0
62436,187707,303347,1,5,0
62437,187707,411327,1,5,0
62439,187711,19065,1,5,0
62440,187711,49750,1,4,1
62444,187719,170529,1,5,0
62445,187719,53072,1,5,0
62450,187754,182600,1,5,0
62451,187754,182599,1,5,0
62457,187783,93724,1,5,0
62458,187783,17020,1,4,0
62462,187801,38514,1,5,0
62463,187801,346266,1,5,1
62466,187806,24431,1,4,1
62467,187806,14566,1,4,1
62469,187812,44881,1,5,0
62470,187812,342220,1,5,0
62477,187865,38514,1,4,0
62478,187865,17020,1,4,0
62479,187865,17005,1,4,0
62481,187873,19474,1,4,0
62482,187873,14566,1,4,0
62494,187923,153806,1,5,0
62495,187923,13376,1,5,0
62496,187930,22232,1,5,0
62497,187930,71366,1,5,0
62501,187972,94064,1,5,0
62502,187972,51428,1,4,0
62503,187972,137998,1,5,0
62504,187975,22232,1,4,0
62505,187975,279638,1,5,0
62506,187980,303354,1,5,0
62507,187980,318565,1,4,0
62514,188015,293152,1,5,0
62515,188015,497817,1,5,0
62531,188066,24431,1,4,0
62532,188066,82780,1,5,0
62537,188084,44175,1,4,0
62538,188084,48978,1,4,0
62543,188103,153783,1,5,0
62544,188103,3304,1,4,0
62546,188108,12523,1,5,0
62547,188108,544895,1,5,1
62552,188132,293414,1,5,1
62553,188132,10431,1,5,0
62558,188151,19439,1,4,0
62559,188151,14566,1,5,0
62560,188154,82768,1,5,0
62561,188154,37240,1,5,0
62564,188166,443997,1,4,0
62565,188166,290404,1,4,0
62566,188167,3304,1,5,0
62567,188167,19476,1,4,0
62570,188183,94319,1,4,0
62571,188183,39771,1,4,0
62576,188199,3304,1,4,0
62577,188199,19476,1,5,1
62578,188199,933309,1,4,0
62579,188199,26092,1,4,1
62583,188232,12125,1,5,0
62584,188232,38517,1,5,0
62585,188232,348542,1,4,0
62586,188232,48978,1,4,0
62587,188232,176343,1,4,0
62588,188238,22192,1,5,0
62589,188238,22232,1,5,0
62590,188238,628218,1,5,0
62593,188250,94063,1,4,0
62594,188250,24424,1,4,0
62595,188250,14566,1,4,0
62597,188257,17020,1,5,0
62598,188257,94060,1,5,1
62600,188269,19476,1,4,0
62601,188269,3304,1,4,0
62603,188280,24885,1,5,0
62604,188280,234951,1,4,1
62607,188285,19476,1,4,1
62608,188285,47893,1,5,0
62613,188303,17020,1,4,0
62614,188303,176287,1,4,0
62615,188303,30331,1,4,0
62616,188303,82780,1,5,1
62629,188355,44881,1,5,0
62630,188355,342220,1,4,0
62631,188355,65065,1,4,0
62632,188355,412182,1,5,1
62633,188355,19439,1,4,0
62635,188376,39635,1,4,0
62636,188376,39636,1,4,0
62638,188384,176287,1,4,0
62639,188384,176273,1,4,0
62640,188387,22192,1,5,0
62641,188387,22399,1,5,0
62649,188443,49746,1,4,0
62650,188443,412602,1,5,0
62651,188453,66899,1,4,0
62652,188453,19065,1,5,0
62654,188458,17020,1,4,0
62655,188458,17005,1,4,0
62657,188462,279679,1,5,0
62658,188462,12523,1,4,1
62660,188478,290480,1,4,0
62661,188478,66899,1,5,0
62662,188481,12125,1,5,0
62663,188481,575272,1,4,1
62664,188481,197916,1,4,1
62674,188533,105648,1,4,0
62675,188533,19474,1,4,0
62676,188533,37240,1,5,0
62680,188567,8967,1,4,0
62681,188567,8960,1,4,1
62683,188581,13152,1,4,0
62684,188581,176561,1,4,0
62685,188583,44881,1,5,0
62686,188583,44175,1,5,0
62687,188583,412180,1,4,0
62688,188583,39785,1,4,0
62689,188583,39784,1,4,0
62690,188583,19065,1,5,0
62691,188583,4043,1,4,0
62692,188583,43076,1,5,0
62695,188597,17162,1,4,0
62696,188597,259975,1,4,0
62698,188603,2917,1,5,1
62699,188603,3304,1,5,1
62700,188611,303275,1,5,0
62701,188611,501854,1,5,0
62702,188611,307652,1,4,0
62706,188623,133825,1,4,0
62707,188623,94064,1,4,0
62723,188693,26092,1,4,1
62724,188693,236754,1,4,0
62731,188735,13152,1,4,0
62732,188735,59250,1,4,0
62733,188735,1297662,1,5,0
62734,188735,127422,1,5,0
62735,188735,127421,1,5,0
62736,188735,1910467,1,5,0
62742,188757,527078,1,4,0
62743,188757,342220,1,4,0
62744,188757,110023,1,4,0
62745,188757,204347,1,4,0
62746,188758,46262,1,5,0
62747,188758,93727,1,4,1
62750,188774,514990,1,5,1
62751,188774,775981,1,5,1
62752,188774,14566,1,5,1
62753,188779,82774,1,4,0
62754,188779,14566,1,5,1
62763,188798,93786,1,5,1
62764,188798,19065,1,5,1
62765,188798,46260,1,5,1
62766,188798,359410,1,4,1
62767,188798,781069,1,5,1
62768,188798,87573,1,4,1
62776,188831,544257,1,5,0
62777,188831,49746,1,5,0
62778,188844,94064,1,4,0
62779,188844,24424,1,4,0
62782,188867,10570,1,5,1
62783,188867,8967,1,4,1
62784,188867,137972,1,5,0
62787,188877,287861,1,5,0
62788,188877,264540,1,4,1
62789,188882,176474,1,5,0
62790,188882,176473,1,5,0
62791,188882,412211,1,5,0
62792,188882,412176,1,5,0
62795,188894,38517,1,5,0
62796,188894,285951,1,4,0
62797,188894,19439,1,5,0
62798,188894,40159,1,5,0
62803,188923,24424,1,5,0
62804,188923,94072,1,5,0
62805,188926,39639,1,4,0
62806,188926,22232,1,5,0
62810,188936,89810,1,5,0
62811,188936,89806,1,5,0
62813,188943,10570,1,4,0
62814,188943,112693,1,4,0
62815,188943,290417,1,4,0
62816,188943,138009,1,5,0
62819,188957,39988,1,5,0
62820,188957,13152,1,5,0
62821,188961,2917,1,5,0
62822,188961,3304,1,5,1
62823,188962,79876,1,5,0
62824,188962,176604,1,5,0
62827,188981,37241,1,4,0
62828,188981,260062,1,4,1
62830,188985,540181,1,4,0
62831,188985,58350,1,4,0
62833,188995,127426,1,4,0
62834,188995,127425,1,4,0
62838,189030,412176,1,5,0
62839,189030,10570,1,4,0
62842,189045,558395,1,4,0
62843,189045,293414,1,5,1
62845,189054,10570,1,4,0
62846,189054,12125,1,4,0
62852,189061,46777,1,5,0
62853,189061,37751,1,5,0
62854,189061,14566,1,5,0
62855,189064,303354,1,4,0
62856,189064,975076,1,5,1
62859,189070,10570,1,5,1
62860,189070,316701,1,5,1
62867,189093,2917,1,5,1
62868,189093,47917,1,4,0
62869,189093,51428,1,5,1
62871,189107,37731,1,5,0
62872,189107,1220457,1,5,0
62873,189107,37732,1,4,0
62874,189115,152104,1,5,0
62875,189115,420136,1,4,0
62876,189115,139418,1,5,0
62877,189115,94063,1,5,0
62878,189115,71864,1,5,0
62879,189115,113345,1,5,0
62880,189119,26092,1,4,0
62881,189119,150620,1,4,0
62884,189134,319421,1,5,0
62885,189134,10570,1,5,0
62889,189155,105648,1,4,0
62890,189155,330127,1,4,0
62893,189171,5454,1,5,1
62894,189171,11784,1,4,0
62905,189216,176271,1,5,0
62906,189216,19476,1,5,0
62907,189220,13083,1,4,0
62908,189220,71865,1,5,0
62911,189228,13152,1,5,0
62912,189228,89795,1,4,0
62922,189273,96068,1,5,0
62923,189273,51428,1,5,0
62924,189273,10431,1,4,0
62925,189273,44184,1,5,0
62926,189273,43595,1,4,0
62927,189273,124776,1,4,0
62928,189290,58350,1,4,0
62929,189290,19065,1,5,0
62931,189293,58350,1,5,0
62932,189293,301028,1,4,0
62933,189293,118776,1,4,0
62934,189294,8951,1,4,1
62935,189294,8960,1,5,0
62939,189309,1774563,1,5,1
62940,189309,808711,1,5,1
62947,189324,22232,1,4,0
62948,189324,22192,1,4,0
62954,189348,345522,1,5,0
62955,189348,87976,1,4,0
62956,189354,412133,1,4,1
62957,189354,26092,1,4,1
62959,189360,93743,1,4,0
62960,189360,394305,1,4,0
62965,189379,4717,1,4,0
62966,189379,19476,1,4,0
62974,189421,19476,1,5,0
62975,189421,3304,1,5,0
62976,189423,12125,1,4,1
62977,189423,38517,1,5,1
62978,189424,10570,1,5,0
62979,189424,38517,1,5,0
62980,189428,89810,1,5,0
62981,189428,183626,1,4,0
62988,189451,137559,1,4,1
62989,189451,14566,1,5,1
62991,189472,22232,1,4,0
62992,189472,128084,1,4,0
62993,189472,128091,1,5,0
62994,189472,3304,1,4,0
62996,189487,43454,1,4,0
62997,189487,233330,1,4,0
63001,189501,22232,1,5,0
63002,189501,22192,1,4,0
63003,189504,13152,1,5,0
63004,189504,19065,1,5,0
63014,189544,46262,1,5,0
63015,189544,12125,1,4,0
63016,189544,44175,1,5,1
63017,189544,43460,1,4,0
63026,189579,3304,1,4,1
63027,189579,37240,1,5,1
63030,189593,153779,1,5,0
63031,189593,10570,1,5,0
63032,189593,153785,1,5,1
63038,189624,24768,1,4,0
63039,189624,303294,1,5,0
63040,189625,40159,1,4,0
63041,189625,22232,1,5,0
63043,189634,235466,1,5,0
63044,189634,349465,1,4,0
63045,189634,23218,1,4,0
63046,189634,290502,1,5,0
63047,189636,105648,1,5,0
63048,189636,333921,1,4,0
63049,189636,333935,1,5,0
63050,189636,333547,1,4,0
63051,189636,519768,1,4,0
63054,189658,127416,1,5,0
63055,189658,393094,1,5,0
63060,189681,412402,1,4,0
63061,189681,38520,1,5,0
63062,189681,110023,1,5,0
63063,189681,12934,1,5,0
63064,189681,19439,1,5,0
63065,189681,10570,1,5,1
63066,189681,402013,1,5,0
63069,189694,137983,1,4,0
63070,189694,3304,1,4,0
63077,189723,12523,1,4,0
63078,189723,65065,1,4,0
63083,189746,1131597,1,5,1
63084,189746,47763,1,5,0
63086,189751,412402,1,4,0
63087,189751,26764,1,4,0
63088,189751,733111,1,4,0
63089,189751,65954,1,4,0
63090,189751,705727,1,4,0
63091,189751,110023,1,4,0
63092,189751,47755,1,4,0
63093,189751,207889,1,4,0
63094,189751,673509,1,4,0
63112,189829,106489,1,4,0
63113,189829,19066,1,5,0
63114,189829,958641,1,5,0
63124,189880,22232,1,4,0
63125,189880,276546,1,4,0
63139,189936,229496,1,4,0
63140,189936,124776,1,5,0
63146,189955,42802,1,5,0
63147,189955,42798,1,5,0
63148,189955,39635,1,4,0
63149,189955,39637,1,4,0
63159,190009,89806,1,4,0
63160,190009,19065,1,4,0
63171,190067,37489,1,4,1
63172,190067,181431,1,4,1
63176,190094,207889,1,4,0
63177,190094,176343,1,4,0
63179,190102,5454,1,4,0
63180,190102,5452,1,4,0
63182,190113,110023,1,5,0
63183,190113,44881,1,5,0
63184,190113,342220,1,5,0
63186,190123,3304,1,5,0
63187,190123,2811,1,4,1
63188,190123,37240,1,4,0
63189,190124,320523,1,4,1
63190,190124,82601,1,5,1
63202,190163,4717,1,5,0
63203,190163,3304,1,4,0
63204,190164,51070,1,4,1
63205,190164,51069,1,4,1
63215,190211,170529,1,5,0
63216,190211,96068,1,5,0
63217,190211,125707,1,4,0
63218,190211,112693,1,5,0
63219,190211,10570,1,5,0
63220,190211,90420,1,4,0
63226,190238,19476,1,4,0
63227,190238,3304,1,5,0
63230,190269,47754,1,5,0
63231,190269,412151,1,5,0
63232,190269,412128,1,5,0
63233,190270,157047,1,5,0
63234,190270,295117,1,4,0
63240,190306,22232,1,4,0
63241,190306,22192,1,4,0
63246,190317,12523,1,4,1
63247,190317,19476,1,4,0
63248,190317,3304,1,5,1
63249,190317,176663,1,4,0
63263,190372,22232,1,5,0
63264,190372,948492,1,5,1
63266,190388,47917,1,5,1
63267,190388,10943,1,4,1
63277,190429,17020,1,4,0
63278,190429,17005,1,4,0
63280,190433,282205,1,5,0
63281,190433,24768,1,5,0
63292,190473,19476,1,5,0
63293,190473,3304,1,4,0
63303,190547,106081,1,5,0
63304,190547,2917,1,4,0
63305,190547,412176,1,5,0
63306,190547,220030,1,4,1
63307,190547,3304,1,5,0
63308,190549,19476,1,4,0
63309,190549,30331,1,4,0
63310,190552,544424,1,4,0
63311,190552,19452,1,4,0
63312,190566,19065,1,5,0
63313,190566,93724,1,5,0
63314,190566,19066,1,5,0
63315,190566,303347,1,4,1
63316,190566,94062,1,4,0
63327,190615,393715,1,5,1
63328,190615,14560,1,4,1
63332,190636,12523,1,5,0
63333,190636,12125,1,5,0
63334,190636,10570,1,4,0
63336,190645,94319,1,4,0
63337,190645,207889,1,4,1
63341,190664,13083,1,5,0
63342,190664,556879,1,5,0
63343,190667,182599,1,4,0
63344,190667,182600,1,4,0
63347,190674,47626,1,4,0
63348,190674,19452,1,5,1
63364,190734,3304,1,5,0
63365,190734,5454,1,5,0
63366,190734,5452,1,5,0
63369,190752,19066,1,4,0
63370,190752,93727,1,5,0
63371,190752,13376,1,5,0
63372,190752,89795,1,5,0
63373,190752,93724,1,5,0
63374,190752,523089,1,5,0
63375,190752,411329,1,5,0
63376,190752,210694,1,5,0
63379,190769,26092,1,4,0
63380,190769,14560,1,4,0
63383,190792,127426,1,5,0
63384,190792,127415,1,4,0
63388,190815,660152,1,5,1
63389,190815,416227,1,5,1
63400,190867,74769,1,4,1
63401,190867,170629,1,4,1
63407,190881,19065,1,5,0
63408,190881,49746,1,5,0
63412,190902,22192,1,5,0
63413,190902,14566,1,5,1
63414,190904,412275,1,4,0
63415,190904,44881,1,5,0
63416,190914,112693,1,5,0
63417,190914,137765,1,4,0
63424,190952,13152,1,4,0
63425,190952,140998,1,5,1
63426,190956,24424,1,5,0
63427,190956,325563,1,4,0
63428,190956,19452,1,4,0
63429,190957,501854,1,4,0
63430,190957,8967,1,4,0
63432,190961,264540,1,4,0
63433,190961,3304,1,5,0
63434,190961,19476,1,4,0
63435,190964,19476,1,5,1
63436,190964,3304,1,5,1
63437,190964,19452,1,4,0
63439,190969,12523,1,4,0
63440,190969,10570,1,4,0
63446,190991,3304,1,4,0
63447,190991,8953,1,4,1
63451,191009,138009,1,5,0
63452,191009,79876,1,5,0
63453,191009,137970,1,5,1
63456,191030,19452,1,4,0
63457,191030,170629,1,4,1
63459,191034,14566,1,5,1
63460,191034,94072,1,4,1
63469,191082,3304,1,5,0
63470,191082,19476,1,4,0
63473,191086,147801,1,5,0
63474,191086,119324,1,5,0
63475,191092,103983,1,4,0
63476,191092,26092,1,4,0
63478,191108,176474,1,5,0
63479,191108,176473,1,5,0
63482,191119,14560,1,5,0
63483,191119,112631,1,5,0
63484,191122,47626,1,5,0
63485,191122,2811,1,4,0
63487,191131,106081,1,4,0
63488,191131,66898,1,5,1
63496,191168,19065,1,5,0
63497,191168,107931,1,4,0
63500,191195,26092,1,5,0
63501,191195,37240,1,5,0
63502,191195,88523,1,4,0
63505,191206,74769,1,4,0
63506,191206,588142,1,4,0
63507,191217,176283,1,4,0
63508,191217,13152,1,5,0
63509,191217,82774,1,5,0
63510,191219,44175,1,5,0
63511,191219,232677,1,5,0
63512,191219,764347,1,4,0
63513,191219,44353,1,4,0
63514,191219,44184,1,4,0
63515,191219,44881,1,4,0
63516,191219,271086,1,4,0
63520,191241,19476,1,4,0
63521,191241,105648,1,4,0
63523,191251,39636,1,4,0
63524,191251,39639,1,5,0
63525,191251,39635,1,5,0
63526,191251,39637,1,4,0
63527,191251,13648,1,5,0
63528,191258,19065,1,5,0
63529,191258,49746,1,5,0
63530,191261,22232,1,5,0
63531,191261,19065,1,5,0
63541,191316,19439,1,5,0
63542,191316,14566,1,5,0
63544,191322,118776,1,4,0
63545,191322,14560,1,5,0
63553,191355,19476,1,4,0
63554,191355,176579,1,4,0
63555,191355,3304,1,5,0
63562,191383,568637,1,5,1
63563,191383,39785,1,5,0
63564,191383,479470,1,4,1
63571,191409,119324,1,4,0
63572,191409,40159,1,5,0
63575,191416,49746,1,4,0
63576,191416,24768,1,5,0
63577,191417,106081,1,4,0
63578,191417,22232,1,4,0
63580,191434,17020,1,4,0
63581,191434,17005,1,5,0
63582,191436,24898,1,4,0
63583,191436,24885,1,4,0
63596,191515,19476,1,5,0
63597,191515,3304,1,4,0
63602,191542,153783,1,5,0
63603,191542,2917,1,4,0
63610,191588,3402,1,5,0
63611,191588,412401,1,5,1
63612,191588,354517,1,4,1
63613,191588,412176,1,4,1
63621,191613,89807,1,5,1
63622,191613,40159,1,4,1
63623,191613,89810,1,5,1
63627,191625,412401,1,5,0
63628,191625,412176,1,5,0
63629,191625,412182,1,5,1
63630,191625,412229,1,5,0
63633,191654,93727,1,5,0
63634,191654,19065,1,4,0
63635,191655,4580,1,4,0
63636,191655,4579,1,5,1
63637,191655,10431,1,5,0
63638,191657,181426,1,4,0
63639,191657,279679,1,4,1
63640,191657,199687,1,4,0
63641,191664,131860,1,5,0
63642,191664,439901,1,5,1
63646,191676,5454,1,5,0
63647,191676,5452,1,5,0
63649,191701,153780,1,5,0
63650,191701,153779,1,5,0
63654,191714,44175,1,5,0
63655,191714,12523,1,5,0
63656,191714,14566,1,5,0
63659,191723,348542,1,5,0
63660,191723,65065,1,4,0
63661,191723,8967,1,4,0
63662,191723,10570,1,5,0
63663,191728,3304,1,5,0
63664,191728,19476,1,5,0
63665,191728,14566,1,5,0
63666,191731,216196,1,4,0
63667,191731,3304,1,4,0
63668,191731,37240,1,4,0
63672,191748,12523,1,4,0
63673,191748,47774,1,4,0
63674,191748,10570,1,5,0
63675,191748,412201,1,5,0
63676,191748,19439,1,4,0
63684,191784,19476,1,5,0
63685,191784,2917,1,5,0
63687,191792,24424,1,4,0
63688,191792,14566,1,5,1
63693,191803,412602,1,4,0
63694,191803,24885,1,4,0
63695,191810,565833,1,4,0
63696,191810,19439,1,5,0
63700,191835,42802,1,4,0
63701,191835,126059,1,4,0
63702,191835,19065,1,5,0
63705,191841,94072,1,4,0
63706,191841,3304,1,4,0
63709,191854,10570,1,5,0
63710,191854,10431,1,5,0
63711,191854,278498,1,5,0
63715,191878,46368,1,4,0
63716,191878,65811,1,4,0
63720,191886,19065,1,5,0
63721,191886,22232,1,5,0
63723,191891,48978,1,4,0
63724,191891,412180,1,4,0
63726,191897,303341,1,5,0
63727,191897,259978,1,4,0
63728,191897,17020,1,5,0
63729,191897,17005,1,5,0
63732,191907,82436,1,5,0
63733,191907,14566,1,5,1
63734,191909,13083,1,5,0
63735,191909,17567,1,5,0
63737,191912,19452,1,4,0
63738,191912,19476,1,4,0
63739,191912,24424,1,4,1
63742,191921,3304,1,5,0
63743,191921,176402,1,5,0
63748,191950,79876,1,5,0
63749,191950,10570,1,5,0
63750,191950,10431,1,5,0
63751,191950,124838,1,4,0
63761,191993,19476,1,5,0
63762,191993,3304,1,5,1
63763,191994,290417,1,4,0
63764,191994,207498,1,4,0
63777,192064,110023,1,4,0
63778,192064,65954,1,4,0
63782,192091,17020,1,4,0
63783,192091,24424,1,5,0
63784,192096,53072,1,4,0
63785,192096,170529,1,5,0
63790,192105,58350,1,4,0
63791,192105,19452,1,4,0
63792,192116,22192,1,5,0
63793,192116,22232,1,4,0
63800,192150,38517,1,5,0
63801,192150,44881,1,5,0
63802,192150,342220,1,4,0
63803,192150,47893,1,5,0
63806,192164,93727,1,4,0
63807,192164,14560,1,5,0
63812,192184,14560,1,5,0
63813,192184,26092,1,5,1
63818,192197,13152,1,4,0
63819,192197,226198,1,5,0
63823,192225,303347,1,5,1
63824,192225,511625,1,4,1
63829,192254,397182,1,5,0
63830,192254,1832906,1,4,0
63831,192254,46260,1,4,0
63832,192254,87573,1,4,0
63834,192263,3304,1,4,0
63835,192263,19452,1,4,0
63843,192287,106081,1,4,0
63844,192287,22232,1,4,0
63845,192287,3304,1,4,0
63846,192290,94063,1,5,0
63847,192290,89806,1,5,0
63852,192300,116431,1,4,0
63853,192300,130837,1,5,0
63854,192300,70999,1,4,1
63855,192300,58939,1,4,0
63865,192347,47626,1,5,0
63866,192347,24424,1,4,0
63867,192347,48816,1,4,0
63868,192347,14566,1,4,1
63872,192360,579973,1,5,0
63873,192360,10570,1,5,0
63876,192374,38539,1,4,0
63877,192374,38511,1,5,0
63878,192374,106489,1,5,0
63879,192374,37731,1,5,0
63880,192376,12125,1,4,0
63881,192376,10570,1,5,1
63882,192376,169756,1,4,1
63883,192376,10431,1,4,1
63884,192376,183626,1,4,1
63885,192376,8951,1,4,1
63886,192388,19065,1,5,0
63887,192388,24769,1,5,1
63888,192389,19065,1,5,0
63889,192389,205652,1,4,0
63891,192394,119324,1,5,0
63892,192394,19452,1,5,0
63895,192408,44175,1,5,0
63896,192408,43526,1,5,1
63897,192414,131851,1,5,0
63898,192414,24424,1,4,0
63906,192444,153783,1,5,0
63907,192444,3304,1,4,0
63929,192529,47917,1,5,0
63930,192529,112693,1,5,0
63934,192552,256683,1,4,1
63935,192552,127426,1,4,0
63937,192559,357597,1,5,1
63938,192559,37489,1,4,1
63942,192572,93727,1,4,0
63943,192572,58350,1,5,1
63944,192572,431550,1,4,0
63945,192572,14560,1,4,0
63946,192572,14566,1,4,0
63952,192598,412211,1,5,0
63953,192598,412190,1,5,0
63954,192598,293414,1,5,1
63958,192611,19439,1,4,1
63959,192611,82768,1,5,0
63960,192613,12125,1,4,1
63961,192613,3467,1,4,1
63962,192613,47917,1,4,1
63963,192613,11823,1,4,0
63964,192613,11784,1,4,1
63965,192613,112693,1,4,0
63966,192618,12125,1,4,0
63967,192618,412176,1,4,0
63970,192631,44175,1,5,0
63971,192631,43595,1,5,0
63972,192632,176636,1,5,0
63973,192632,105648,1,4,0
63975,192641,93727,1,5,0
63976,192641,398813,1,4,0
63979,192648,3304,1,5,1
63980,192648,71869,1,4,0
63984,192674,17005,1,4,0
63985,192674,12934,1,4,0
63986,192674,17020,1,4,0
63988,192682,12523,1,4,0
63989,192682,65065,1,4,0
63990,192682,10943,1,5,1
63991,192682,412347,1,4,0
63995,192693,19065,1,5,0
63996,192693,17005,1,5,0
63997,192693,17020,1,4,0
64000,192704,3304,1,5,0
64001,192704,176474,1,5,0
64002,192704,176473,1,5,0
64013,192734,10570,1,5,0
64014,192734,79640,1,5,1
64015,192735,19065,1,5,0
64016,192735,49746,1,5,0
64017,192735,1346769,1,4,0
64023,192756,19476,1,5,0
64024,192756,3304,1,4,0
64025,192756,10570,1,5,0
64026,192759,17020,1,4,0
64027,192759,1387036,1,4,0
64028,192759,1071339,1,4,1
64033,192786,3304,1,4,0
64034,192786,164722,1,5,1
64041,192819,3304,1,5,0
64042,192819,10431,1,5,0
64043,192819,576839,1,4,0
64045,192836,22232,1,4,0
64046,192836,22192,1,4,0
64047,192838,19065,1,4,0
64048,192838,66899,1,4,1
64050,192848,3304,1,4,0
64051,192848,164722,1,4,0
64052,192856,5454,1,4,1
64053,192856,5452,1,4,0
64055,192865,38513,1,5,0
64056,192865,3304,1,4,0
64057,192868,24768,1,4,0
64058,192868,14560,1,4,0
64059,192868,14566,1,4,0
64061,192880,13152,1,4,0
64062,192880,24768,1,4,0
64065,192895,10570,1,5,1
