user_id,book_id,is_read,rating,is_reviewed
172995,412229,1,5,0
172995,12125,1,5,0
172995,412182,1,4,0
172995,38520,1,4,0
172995,3304,1,5,0
172995,65954,1,5,0
172995,4717,1,4,0
172995,19439,1,5,0
172997,133839,1,5,1
173009,22232,1,4,0
173009,50804,1,5,0
173012,89806,1,5,0
173017,904963,1,5,0
173017,959308,1,5,0
173019,1167220,1,4,0
173028,19476,1,5,0
173029,303347,1,5,1
173029,105648,1,4,1
173029,14566,1,4,0
173030,97408,1,4,0
173030,19452,1,4,0
173032,12771,1,4,0
173033,8967,1,5,0
173034,24424,1,4,0
173042,37743,1,5,0
173048,187753,1,5,0
173057,17020,1,5,0
173057,17005,1,5,0
173058,3304,1,5,0
173058,19476,1,4,0
173061,19065,1,4,0
173061,26212,1,4,1
173065,79642,1,5,1
173071,96068,1,5,0
173071,125707,1,5,0
173071,601580,1,4,0
173071,290417,1,5,0
173071,8960,1,5,0
173074,13083,1,5,0
173074,19452,1,5,0
173076,94063,1,5,0
173079,19065,1,4,0
173082,19065,1,5,0
173090,38517,1,5,0
173094,3304,1,5,0
173101,382090,1,4,0
173101,93727,1,4,0
173101,14560,1,5,0
173105,46260,1,5,0
173105,87573,1,5,0
173105,293724,1,4,0
173105,2811,1,4,1
173108,97408,1,4,1
173117,48722,1,5,0
173123,13152,1,4,0
173124,512679,1,4,0
173136,19476,1,4,0
173141,24885,1,4,1
173141,318565,1,4,1
173143,279679,1,4,0
173144,49750,1,5,1
173148,14566,1,5,0
173150,22232,1,4,0
173157,40159,1,4,0
173163,93724,1,4,0
173167,93779,1,5,0
173171,82774,1,4,0
173173,22232,1,4,0
173175,183626,1,4,0
173176,182600,1,4,0
173176,182599,1,4,0
173179,12523,1,4,0
173179,19439,1,4,0
173181,176588,1,5,0
173201,183626,1,4,0
173203,301038,1,5,0
173210,19439,1,4,0
173211,13152,1,4,0
173211,14560,1,5,0
173217,89806,1,5,0
173219,10431,1,5,1
173219,137986,1,5,1
173219,290400,1,4,1
173221,19065,1,4,0
173225,94072,1,4,0
173225,85967,1,4,0
173231,95913,1,5,0
173233,219570,1,5,0
173233,862026,1,5,0
173233,397462,1,5,0
173233,48978,1,5,0
173240,66905,1,5,0
173240,1903442,1,4,0
173242,10570,1,5,0
173242,8951,1,4,0
173246,264540,1,5,0
173248,3402,1,5,0
173248,39784,1,4,1
173248,39785,1,5,0
173248,124776,1,5,1
173249,49746,1,4,0
173249,19065,1,4,0
173255,123106,1,4,0
173259,412238,1,5,0
173259,412181,1,5,0
173259,39639,1,5,0
173259,412401,1,5,0
173259,44881,1,5,0
173259,98973,1,5,0
173259,19439,1,5,0
173277,22232,1,5,0
173277,127439,1,5,0
173277,137559,1,5,0
173280,19065,1,5,0
173280,24424,1,5,0
173283,401731,1,4,1
173284,22237,1,4,0
173284,264110,1,4,0
173286,14566,1,5,0
173288,13152,1,4,0
173298,127416,1,4,0
173306,91836,1,5,0
173311,412151,1,5,0
173311,412128,1,5,0
173311,3304,1,5,1
173313,116431,1,4,0
173315,94064,1,4,0
173315,176343,1,5,0
173315,47626,1,4,0
173315,412268,1,4,0
173315,53072,1,4,0
173315,137996,1,4,0
173329,22232,1,5,0
173330,176287,1,4,0
173330,14566,1,4,0
173344,548609,1,5,0
173345,14560,1,5,0
173349,22237,1,4,0
173349,50804,1,4,0
173350,14566,1,4,1
173355,14566,1,5,0
173360,14566,1,5,0
173361,123106,1,4,0
173364,82780,1,4,0
173369,19439,1,5,0
173372,905927,1,5,1
173375,46262,1,4,0
173377,22232,1,5,0
173382,19066,1,4,0
173382,153800,1,4,0
173385,17020,1,4,0
173388,13376,1,4,0
173391,127416,1,4,0
173403,43595,1,5,0
173406,1044861,1,4,0
173408,163919,1,5,0
173409,959308,1,5,0
173411,48978,1,4,0
173417,19476,1,4,0
173419,47755,1,5,0
173420,24094,1,5,0
173423,49746,1,5,0
173424,19065,1,4,0
173428,14566,1,5,0
173430,89810,1,5,0
173436,88523,1,4,0
173437,88523,1,5,0
173437,17005,1,4,0
173440,22237,1,5,0
173440,87976,1,4,0
173440,22232,1,5,0
173440,216196,1,4,0
173440,24424,1,4,0
173440,157080,1,5,1
173441,38539,1,5,0
173453,12125,1,5,0
173453,38517,1,5,1
173453,19439,1,4,1
173456,19065,1,4,0
173457,19476,1,5,0
173458,3304,1,4,0
173458,19474,1,4,0
173459,89806,1,5,0
173461,127422,1,4,0
173461,127439,1,5,0
173462,14566,1,4,0
173468,93746,1,4,0
173487,370312,1,5,0
173493,4043,1,5,1
173493,3304,1,4,0
173493,490488,1,4,0
173510,19065,1,5,0
173517,70999,1,4,0
173518,12934,1,4,0
173520,19065,1,5,0
173524,152104,1,4,0
173529,12125,1,5,0
173539,112631,1,4,0
173543,44175,1,4,0
173543,764861,1,4,1
173543,43491,1,4,1
173543,44353,1,5,1
173543,43076,1,4,1
173543,227651,1,4,1
173548,781069,1,4,0
173550,24424,1,4,0
173550,89806,1,4,0
173553,3304,1,4,0
173567,19474,1,4,1
173575,302995,1,5,1
173582,58939,1,5,0
173585,10570,1,4,0
173585,170529,1,5,0
173586,51428,1,4,0
173586,10570,1,5,0
173586,207498,1,5,0
173591,19476,1,5,0
173591,88498,1,4,0
173593,24431,1,4,1
173595,22399,1,5,0
173597,412253,1,5,0
173597,44881,1,4,0
173600,3304,1,4,0
173600,153783,1,5,0
173603,19065,1,5,0
173607,82436,1,4,0
173609,5454,1,4,0
173609,153783,1,5,0
173612,5454,1,4,1
173612,519768,1,5,1
173614,1153817,1,4,1
173622,22192,1,5,1
173622,633805,1,5,0
173623,14566,1,4,1
173640,58350,1,4,0
173640,37241,1,4,0
173641,14566,1,5,0
173644,2811,1,4,0
173646,51948,1,4,0
173646,18116,1,4,0
173650,13152,1,4,0
173655,49746,1,4,0
173655,87234,1,4,1
173657,19476,1,4,0
173658,12125,1,5,0
173665,13152,1,5,0
173666,248377,1,4,0
173670,412182,1,5,0
173679,289515,1,4,0
173679,22399,1,5,0
173680,3304,1,5,0
173686,137970,1,4,0
173689,19065,1,5,0
173699,19476,1,4,0
173701,110023,1,5,0
173705,19476,1,5,0
173709,3304,1,4,0
173713,3304,1,4,0
173714,127574,1,4,1
173715,19476,1,5,0
173716,3402,1,4,0
173716,412197,1,5,0
173716,38517,1,4,0
173716,412128,1,4,0
173716,53072,1,5,0
173716,219563,1,4,0
173733,93729,1,5,1
173741,17005,1,5,0
173741,19065,1,5,0
173741,49746,1,4,1
173741,153784,1,5,0
173744,79640,1,4,1
173744,96068,1,4,1
173745,74769,1,4,1
173746,93727,1,4,0
173750,47917,1,5,0
173750,125707,1,5,0
173763,261929,1,4,0
173765,345522,1,5,1
173768,13152,1,5,0
173785,2811,1,5,0
173791,106081,1,5,0
173795,37241,1,4,0
173796,127420,1,4,0
173796,127422,1,4,0
173798,39988,1,5,0
173798,284511,1,4,0
173800,47893,1,4,0
173805,13152,1,4,0
173805,19065,1,4,0
173806,649600,1,5,0
173808,24424,1,4,0
173808,279671,1,4,0
173808,279672,1,5,0
173812,19476,1,4,0
173813,290400,1,5,0
173813,8951,1,5,0
173817,13152,1,4,0
173820,19065,1,5,0
173821,49746,1,4,0
173821,19065,1,5,0
173821,19452,1,4,0
173822,14566,1,5,0
173837,301040,1,4,0
173839,319421,1,4,0
173839,8967,1,5,0
173843,2917,1,4,0
173852,19476,1,4,0
173856,87976,1,5,0
173856,5454,1,4,0
173856,5452,1,4,0
173856,22192,1,5,0
173858,14567,1,4,0
173859,10570,1,4,0
173859,79640,1,4,0
173859,8951,1,4,0
173862,112693,1,5,0
173862,12125,1,5,0
173866,3304,1,4,0
173867,89796,1,5,0
173870,22232,1,4,0
173870,22192,1,4,0
173878,19066,1,4,0
173881,354517,1,4,0
173881,840998,1,4,1
173887,89810,1,5,0
173887,511199,1,4,0
173888,24885,1,5,0
173888,23229,1,5,0
173891,108175,1,4,0
173894,412602,1,5,0
173895,40159,1,5,0
173903,2917,1,4,1
173903,3304,1,5,1
173910,176474,1,5,0
173910,176473,1,5,0
173914,46648,1,4,0
173916,19452,1,5,0
173918,94064,1,4,0
173922,19065,1,5,0
173927,22232,1,4,0
173930,412602,1,4,0
173934,23221,1,5,1
173946,215540,1,5,0
173960,3304,1,4,0
173967,26092,1,4,1
173968,287861,1,4,0
173969,290412,1,4,0
173971,3304,1,4,0
173971,19476,1,4,0
173973,43529,1,5,0
173979,19066,1,5,0
173986,26092,1,5,0
173986,14566,1,4,0
173986,157066,1,5,0
174012,89795,1,5,0
174020,14560,1,4,0
174020,14566,1,4,0
174021,13152,1,4,0
174022,378982,1,5,0
174022,248925,1,4,0
174022,106081,1,4,0
174025,19476,1,5,0
174027,40159,1,5,0
174032,22232,1,4,0
174032,22192,1,4,0
174035,19065,1,4,0
174035,260062,1,4,0
174039,890836,1,4,0
174039,553526,1,4,0
174040,412602,1,4,0
174047,137970,1,4,0
174052,1297675,1,5,0
174055,400702,1,5,0
174058,253106,1,4,0
174058,96068,1,5,0
174058,51428,1,4,0
174065,66899,1,4,0
174070,24431,1,5,0
174080,137970,1,4,0
174081,13083,1,5,0
174097,115722,1,4,0
174106,19065,1,5,0
174108,14566,1,5,0
174110,290412,1,5,1
174110,19065,1,5,0
174111,24875,1,4,0
174112,24769,1,4,0
174119,8137,1,4,0
174121,290416,1,5,1
174132,84028,1,4,0
174137,112693,1,5,0
174137,10570,1,5,0
174137,10431,1,5,0
174137,79640,1,5,0
174138,43460,1,5,0
174144,99561,1,5,0
174144,105648,1,5,0
174144,12934,1,4,0
174146,19065,1,5,0
174146,127422,1,4,0
174146,127415,1,4,0
174150,13152,1,5,0
174151,14560,1,5,0
174155,49746,1,4,0
174158,213999,1,4,0
174159,163919,1,5,0
174161,19065,1,4,0
174165,19452,1,4,0
174166,89810,1,5,0
174167,450665,1,4,0
174170,106081,1,4,0
174170,22192,1,5,0
174184,19476,1,4,0
174188,22192,1,5,0
174192,26092,1,4,0
174193,450665,1,5,0
174207,10570,1,5,0
174207,204347,1,4,0
174207,601389,1,5,0
174220,562762,1,4,0
174221,568541,1,5,0
174227,12125,1,4,0
174227,51428,1,4,0
174227,10570,1,4,0
174227,8967,1,4,0
174227,8951,1,5,0
174233,5454,1,4,0
174233,5452,1,4,0
174235,19452,1,4,0
174240,19452,1,4,1
174243,127446,1,5,0
174243,127444,1,5,0
174243,127445,1,5,0
174243,127426,1,4,0
174243,127425,1,4,0
174243,127574,1,5,0
174247,94062,1,4,0
174251,3467,1,5,1
174262,19065,1,5,0
174262,38277,1,4,1
174262,82614,1,4,1
174262,445900,1,4,1
174262,3304,1,4,1
174262,14566,1,4,1
174264,412607,1,5,0
174270,22232,1,5,0
174271,19065,1,4,0
174275,22192,1,4,0
174277,19065,1,5,0
174286,14566,1,5,1
174286,181431,1,5,1
174288,2917,1,5,0
174290,13083,1,4,0
174293,94064,1,4,0
174302,3304,1,5,0
174303,93727,1,4,0
174305,14566,1,4,0
174306,14566,1,4,0
174314,38539,1,4,0
174314,14566,1,5,0
174322,24898,1,5,0
174327,176343,1,4,1
174328,93743,1,4,0
174330,8137,1,5,0
174349,14566,1,4,0
174355,51428,1,4,0
174368,12523,1,5,1
174368,40159,1,5,1
174368,169756,1,4,1
174368,14566,1,5,1
174369,22192,1,4,0
174371,412402,1,5,0
174371,220030,1,5,0
174371,43595,1,5,0
174371,44175,1,5,0
174371,44353,1,4,0
174371,44184,1,4,0
174377,170529,1,4,0
174378,301040,1,4,0
174386,19065,1,5,0
174393,186103,1,4,1
174396,82768,1,4,0
174396,14566,1,5,0
174402,19065,1,4,0
174404,176579,1,5,0
174407,19452,1,5,1
174413,19476,1,4,0
174413,3304,1,5,1
174419,4717,1,4,0
174431,88523,1,5,0
174440,89810,1,5,0
174453,49750,1,4,0
174457,82436,1,4,0
174458,176287,1,5,0
174465,47626,1,5,0
174465,44881,1,5,0
174466,23221,1,4,0
174471,26092,1,5,0
174476,19065,1,4,0
174482,181426,1,4,0
174489,614750,1,4,0
174489,292374,1,4,0
174489,412359,1,4,1
174489,49750,1,4,1
174492,19065,1,4,0
174494,19065,1,4,0
174495,562762,1,5,0
174495,1013371,1,5,1
174502,19065,1,4,0
174503,19452,1,5,0
174513,3304,1,4,0
174514,103983,1,4,0
174517,290412,1,5,1
174520,14566,1,4,0
174522,333935,1,4,0
174526,1007962,1,5,0
174528,19066,1,4,0
174533,103983,1,4,0
174540,19476,1,5,0
174540,38517,1,5,0
174540,96068,1,5,1
174540,95914,1,5,1
174540,137964,1,5,1
174540,137998,1,5,1
174540,8960,1,4,1
174540,181431,1,4,1
174540,137765,1,4,1
174549,118768,1,4,0
174552,87323,1,4,0
174556,44353,1,5,1
174557,3304,1,4,1
174564,19476,1,4,0
174565,3304,1,5,1
174565,313160,1,4,0
174566,19065,1,5,0
174566,51948,1,4,0
174569,333917,1,5,0
174574,51948,1,4,0
174576,84071,1,4,1
174577,353890,1,5,0
174581,22237,1,5,0
174581,22232,1,5,0
174581,770794,1,5,0
174581,51070,1,5,0
174581,51069,1,5,0
174581,47887,1,4,1
174581,113304,1,4,1
174583,40159,1,5,0
174585,3304,1,4,0
174589,24424,1,5,0
174589,94064,1,4,0
174589,93724,1,5,0
174590,19476,1,4,1
174592,12125,1,5,0
174599,229778,1,5,0
174599,43529,1,5,0
174599,644197,1,4,0
174615,127422,1,5,0
174627,48978,1,5,0
174634,24885,1,5,1
174647,14566,1,4,1
174653,127426,1,5,0
174662,3304,1,5,0
174667,112693,1,5,1
174667,10570,1,5,1
174668,303341,1,4,0
174668,19065,1,5,0
174674,23221,1,4,0
174675,93743,1,4,0
174683,26207,1,4,0
174688,13083,1,4,0
174689,99561,1,4,1
174723,93727,1,4,0
174723,93732,1,5,0
174723,93729,1,4,0
174724,556699,1,5,0
174724,24424,1,4,0
174724,19452,1,5,0
174724,118768,1,5,0
174726,24769,1,4,0
174729,30331,1,4,0
174729,775975,1,4,0
174729,3304,1,4,0
174731,19476,1,4,0
174731,176663,1,4,0
174739,22232,1,5,0
174746,17005,1,5,0
174747,89795,1,5,0
174759,46260,1,5,0
174778,30331,1,4,0
174782,106081,1,4,0
174790,22232,1,4,0
174792,48775,1,4,0
174802,248482,1,5,0
174814,26092,1,4,1
174815,14560,1,4,1
174816,293413,1,5,0
174816,253106,1,5,0
174816,220030,1,4,0
174816,412275,1,5,0
174820,112693,1,5,1
174823,13152,1,4,0
174823,22232,1,5,1
174830,48722,1,5,0
174832,8960,1,5,0
174837,24885,1,4,0
174837,17005,1,5,0
174837,24898,1,5,0
174846,519616,1,5,0
174846,79876,1,5,0
174848,17005,1,4,0
174865,170529,1,4,0
174878,307652,1,4,0
174878,341925,1,4,0
174880,39988,1,5,0
174880,14560,1,5,0
174881,19065,1,5,0
174881,17567,1,4,0
174891,3304,1,4,0
174892,105648,1,5,0
174897,96068,1,5,0
174897,10570,1,5,0
174899,47626,1,4,0
174900,10570,1,5,0
174900,8951,1,5,0
174902,26092,1,4,1
174904,19452,1,5,0
174912,96068,1,5,0
174912,10431,1,5,1
174913,48978,1,4,0
174913,397430,1,4,0
174927,341925,1,4,0
174930,26092,1,4,0
174932,176339,1,5,0
174932,176273,1,4,0
174937,51428,1,5,0
174940,89810,1,4,0
174941,89806,1,4,0
174948,19065,1,5,0
174950,13152,1,4,0
174950,105648,1,5,0
174950,3304,1,4,0
174951,22192,1,4,0
174958,105648,1,5,0
174962,19476,1,4,0
174971,22232,1,5,0
174972,394749,1,5,1
174977,141513,1,5,0
174977,236754,1,5,0
174978,850244,1,4,0
174981,19452,1,5,1
174982,24424,1,4,1
175002,93729,1,4,1
175007,19439,1,5,0
175009,24431,1,4,0
175009,14566,1,5,0
175010,276546,1,5,0
175013,3304,1,4,1
175022,48978,1,5,0
175026,24431,1,4,0
175027,51948,1,5,1
175034,48978,1,4,0
175038,40159,1,4,0
175044,3304,1,4,0
175053,1007960,1,4,0
175055,24424,1,4,0
175056,342220,1,4,0
175056,44881,1,4,0
175056,215542,1,4,1
175064,3304,1,5,0
175068,422056,1,4,0
175074,89810,1,4,0
175087,24424,1,4,0
175091,39988,1,4,1
175094,3304,1,4,0
175098,51948,1,4,0
175098,293724,1,4,0
175108,19065,1,4,0
175112,19452,1,5,1
175116,290412,1,5,0
175125,89806,1,4,0
175137,89806,1,5,0
175138,14560,1,5,0
175142,22192,1,5,0
175145,79640,1,5,0
175145,10570,1,5,0
175145,290417,1,5,0
175145,8967,1,5,0
175159,14566,1,5,0
175162,71864,1,4,0
175166,2917,1,4,0
175168,13152,1,5,0
175168,497817,1,5,0
175171,10570,1,5,0
175171,79640,1,5,0
175172,24881,1,4,0
175173,46262,1,5,0
175175,243029,1,4,0
175177,19476,1,5,0
175177,3304,1,4,0
175197,22399,1,4,0
175200,8967,1,4,0
175204,107784,1,4,0
175206,3304,1,5,0
175214,93727,1,4,0
175214,1067904,1,4,0
175214,19065,1,4,0
175214,93783,1,4,0
175217,199687,1,4,0
175218,264540,1,4,0
175220,89806,1,5,0
175223,985502,1,5,0
175224,176345,1,5,1
175224,28105,1,5,1
175233,13083,1,4,1
175233,22192,1,5,1
175237,153783,1,5,0
175241,10943,1,4,1
175245,93729,1,4,0
175247,47626,1,5,0
175251,187753,1,5,0
175252,10431,1,5,0
175252,10570,1,5,0
175260,46260,1,5,0
175260,87573,1,4,0
175263,397184,1,4,0
175263,397182,1,4,0
175264,13648,1,4,0
175265,93727,1,4,0
175266,153783,1,5,0
175269,14566,1,4,0
175270,37240,1,4,0
175271,170529,1,5,0
175272,38517,1,5,0
175279,775975,1,4,0
175287,24431,1,5,0
175289,412602,1,4,0
175291,17567,1,5,0
175302,290400,1,4,0
175308,12125,1,4,0
175308,293950,1,4,0
175308,271086,1,5,0
175325,260062,1,5,0
175328,13152,1,4,0
175330,37743,1,4,0
175337,119010,1,5,1
175340,210329,1,5,0
175345,13152,1,5,0
175351,19065,1,5,0
175353,412602,1,4,0
175356,49750,1,5,1
175358,13152,1,5,0
175358,37743,1,4,1
175358,37241,1,5,1
175358,3304,1,4,1
175358,1071394,1,4,1
175359,12125,1,4,1
175360,3402,1,4,0
175360,10570,1,4,1
175369,19476,1,4,0
175375,39785,1,4,0
175375,39784,1,4,0
175375,12125,1,4,0
175375,38517,1,5,0
175380,19476,1,4,1
175395,208493,1,4,0
175395,44175,1,5,0
175395,639754,1,4,0
175395,44325,1,4,0
175396,51948,1,4,0
175396,39640,1,5,1
175396,14560,1,5,1
175412,19452,1,4,0
175416,89810,1,5,0
175418,46260,1,5,0
175421,17020,1,4,0
175422,19065,1,4,0
175422,3304,1,5,0
175426,46260,1,5,0
175429,19476,1,4,0
175439,14566,1,4,1
175444,3304,1,5,0
175446,39785,1,4,0
175450,10431,1,5,1
175451,270404,1,5,1
175468,106081,1,5,0
175475,22399,1,5,0
175475,22232,1,5,1
175475,22192,1,5,1
175478,14566,1,5,0
175485,3304,1,5,0
175489,10570,1,5,0
175490,12125,1,4,0
175497,46260,1,5,0
175502,24424,1,4,0
175502,19452,1,4,0
175507,19452,1,4,0
175509,24885,1,5,1
175512,3304,1,5,0
175515,112693,1,4,0
175521,38539,1,5,1
175521,37731,1,5,1
175521,37780,1,5,1
175521,38277,1,4,0
175545,24769,1,5,0
175545,24768,1,5,0
175553,87976,1,5,0
175555,24424,1,4,0
175569,47887,1,5,0
175578,19066,1,4,0
175578,19062,1,4,0
175580,19476,1,4,0
175586,13152,1,4,0
175589,46262,1,5,0
175590,24431,1,5,0
175592,13152,1,4,0
175592,24431,1,4,0
175592,19452,1,4,0
175597,93727,1,5,0
175604,19065,1,5,0
175605,176663,1,5,0
175608,14560,1,4,0
175610,13152,1,4,0
175611,13152,1,4,0
175623,19066,1,4,0
175623,395851,1,4,0
175624,24424,1,5,0
175624,19065,1,4,0
175624,49746,1,4,0
175627,105648,1,4,0
175628,14560,1,4,0
175631,592783,1,5,0
175644,24885,1,5,0
175647,161456,1,5,0
175649,261929,1,4,1
175651,176474,1,5,1
175661,24431,1,4,0
175668,781069,1,5,0
175674,2811,1,4,0
175675,8951,1,5,1
175681,84073,1,4,0
175682,19476,1,4,0
175682,14566,1,5,1
175684,23221,1,5,1
175686,318144,1,4,0
175686,14566,1,5,1
175689,19065,1,5,0
175695,3304,1,4,0
175695,37240,1,5,0
175703,22628,1,5,0
175704,3304,1,4,0
175705,93729,1,5,0
175706,289740,1,4,0
175713,40159,1,4,0
175716,24769,1,4,0
175722,652353,1,5,0
175727,176479,1,4,0
175733,279638,1,4,0
175739,13152,1,4,0
175746,38517,1,5,0
175750,24424,1,4,0
175752,17005,1,4,0
175752,17020,1,4,0
175758,96068,1,4,0
175773,150620,1,4,0
175773,19476,1,4,0
175780,1931,1,4,0
175782,39639,1,4,0
175783,26092,1,4,1
175783,259978,1,4,1
175788,248925,1,4,1
175788,115722,1,5,1
175793,37240,1,4,0
175799,47754,1,4,0
175811,19065,1,4,0
175811,38539,1,4,0
175813,345522,1,4,0
175817,13152,1,5,0
175818,19439,1,5,1
175820,14566,1,5,1
175828,13152,1,4,0
175841,19476,1,4,0
175849,37489,1,4,1
175849,799066,1,4,1
175851,22232,1,4,0
175852,87323,1,4,0
175865,422026,1,5,0
175869,422026,1,4,0
175875,216255,1,4,0
175876,397189,1,4,0
175879,22232,1,4,0
175885,19476,1,4,1
175894,13152,1,5,0
175897,84073,1,4,0
175907,285953,1,4,0
175914,22232,1,4,0
175914,22192,1,5,0
175915,260062,1,5,1
175920,94072,1,4,0
175924,272753,1,5,0
175924,38517,1,4,0
175931,91207,1,5,0
175933,19066,1,5,0
175933,588890,1,5,1
175933,1053593,1,4,0
175933,431550,1,4,0
175934,93727,1,4,0
175936,5451,1,5,0
175939,872415,1,4,0
175943,24424,1,4,0
175947,3304,1,4,0
175948,138202,1,5,0
175955,24885,1,5,0
175960,128084,1,5,0
175962,22232,1,4,1
175968,19476,1,4,0
175973,24885,1,5,1
175983,360918,1,4,0
175985,19452,1,4,0
175985,88523,1,5,0
175988,14566,1,4,0
175991,14566,1,5,0
175997,86193,1,4,0
175997,19476,1,4,0
176005,22237,1,5,0
176015,614750,1,4,0
176016,2917,1,4,0
176016,3304,1,5,1
176017,87323,1,4,0
176020,48722,1,4,0
176022,3402,1,4,0
176024,270804,1,4,1
176024,19476,1,4,0
176024,37240,1,4,1
176026,40159,1,4,0
176040,308672,1,5,0
176041,39771,1,5,0
176043,46260,1,5,0
176044,19476,1,5,0
176045,105648,1,5,0
176045,93727,1,5,0
176049,12125,1,5,0
176059,24424,1,5,0
176061,107931,1,5,0
176061,130837,1,5,0
176066,19452,1,5,0
176070,19065,1,4,0
176073,660152,1,5,0
176073,416227,1,5,0
176073,307652,1,5,0
176082,601980,1,5,0
176094,94064,1,5,0
176099,23230,1,4,0
176100,14566,1,5,1
176109,349465,1,4,1
176117,420135,1,4,1
176119,24424,1,5,1
176120,3304,1,4,0
176120,412176,1,5,0
176144,22232,1,4,0
176144,22192,1,5,0
176146,19452,1,4,0
176151,19065,1,5,0
176151,24768,1,4,0
176151,287861,1,4,0
176158,181426,1,5,0
176159,106081,1,5,0
176161,19065,1,5,0
176163,19065,1,4,0
176163,19452,1,4,0
176164,14566,1,5,0
176172,248925,1,5,1
176181,19065,1,5,0
176182,215693,1,5,0
176183,1613867,1,4,1
176184,439275,1,5,1
176184,479260,1,4,0
176187,17020,1,4,0
176187,19065,1,4,0
176197,19452,1,5,0
176200,14566,1,5,1
176201,94063,1,5,0
176207,127420,1,4,0
176207,205652,1,4,1
176208,24885,1,4,1
176209,86193,1,5,0
176210,4717,1,5,0
176210,19474,1,4,0
176214,3304,1,4,1
176216,42802,1,4,0
176216,42798,1,4,0
176221,181426,1,5,0
176244,303341,1,5,0
176246,12125,1,4,0
176247,3304,1,5,0
176248,14566,1,5,0
176250,301040,1,5,1
176252,22192,1,4,0
176257,22232,1,4,0
176257,22192,1,4,0
176258,19439,1,5,0
176259,94319,1,5,1
176266,47917,1,5,0
176266,51428,1,4,0
176266,44353,1,5,0
176273,13083,1,4,0
176278,3304,1,5,0
176280,22232,1,5,0
176286,346268,1,4,0
176289,3304,1,4,0
176290,523067,1,4,0
176295,157650,1,4,0
176295,127416,1,4,0
176306,424107,1,5,0
176314,87234,1,5,0
176315,19065,1,5,0
176320,127446,1,5,0
176320,127444,1,4,0
176320,127445,1,5,0
176324,24424,1,4,0
176325,24424,1,5,1
176327,14560,1,5,0
176327,93727,1,5,0
176327,24769,1,5,0
176327,19452,1,5,0
176327,8137,1,5,0
176329,176273,1,4,0
176330,19452,1,4,1
176337,3304,1,5,0
176337,199687,1,4,1
176346,207433,1,4,0
176347,17020,1,4,0
176350,19065,1,5,0
176365,24878,1,4,1
176371,13152,1,4,0
176395,48722,1,5,1
176395,105648,1,5,1
176403,19065,1,5,0
176407,14566,1,4,0
176409,293724,1,4,0
176411,30331,1,4,0
176411,24431,1,4,0
176411,19439,1,5,0
176411,14566,1,4,0
176414,133742,1,4,0
176419,163919,1,4,0
176435,40159,1,4,0
176440,24885,1,5,0
176441,428036,1,5,1
176442,119838,1,4,0
176443,279679,1,5,0
176443,19452,1,4,0
176443,8137,1,4,1
176453,1297681,1,5,0
176458,10570,1,4,0
176460,208159,1,4,0
176460,107784,1,5,0
176474,22232,1,4,0
176476,207433,1,4,1
176481,24424,1,5,0
176498,106081,1,4,0
176501,260062,1,5,0
176507,14566,1,4,0
176508,19065,1,4,0
176508,17020,1,4,0
176509,79640,1,5,1
176511,19439,1,5,0
176519,412587,1,4,1
176520,48978,1,4,0
176520,44881,1,5,0
176520,38517,1,5,1
176520,38601,1,4,0
176520,12523,1,4,1
176520,10943,1,4,0
176520,112693,1,4,0
176526,93729,1,5,0
176526,93773,1,5,0
176529,22232,1,4,0
176529,39640,1,5,1
176529,39637,1,4,1
176532,615943,1,4,1
176535,94064,1,4,0
176535,47626,1,4,0
176535,53072,1,5,0
176541,13152,1,4,0
176541,14566,1,5,1
176559,38980,1,5,0
176560,94063,1,4,0
176560,37240,1,5,0
176564,94062,1,4,0
176564,93727,1,5,0
176571,14566,1,4,0
176579,5454,1,4,0
176579,5452,1,4,1
176584,14560,1,5,0
176587,354517,1,5,1
176598,46262,1,5,0
176607,1650386,1,5,0
176610,89810,1,5,0
176611,19066,1,5,0
176628,278264,1,5,0
176646,22232,1,4,0
176648,14566,1,5,0
176651,17005,1,4,0
176653,46260,1,4,0
176659,19476,1,4,0
176665,82774,1,4,0
176671,412602,1,4,1
176680,112693,1,5,0
176685,176287,1,5,0
176690,163919,1,4,1
176696,412197,1,4,0
176696,94319,1,4,0
176696,4043,1,4,0
176696,44881,1,4,0
176700,13376,1,5,0
176705,51428,1,4,0
176705,8960,1,4,0
176712,89810,1,5,1
176712,48978,1,5,0
176712,412211,1,4,0
176712,253106,1,5,0
176713,199687,1,4,0
176716,94064,1,4,0
176723,22232,1,5,0
176738,37240,1,5,1
176741,19476,1,4,0
176743,94063,1,4,1
176743,14560,1,5,0
176743,119838,1,4,1
176749,95913,1,5,1
176749,140998,1,4,0
176753,2917,1,4,1
176753,260062,1,5,0
176758,37731,1,5,0
176762,176343,1,4,0
176763,610414,1,4,0
176766,48978,1,4,0
176769,3402,1,5,0
176769,19065,1,5,0
176770,8951,1,5,0
176772,13152,1,5,0
176775,3304,1,5,1
176775,170529,1,5,0
176775,19476,1,5,0
176784,22192,1,5,0
176791,24431,1,5,0
176797,3304,1,5,0
176802,14560,1,5,1
176805,19065,1,4,0
176807,3304,1,4,0
176808,14566,1,4,0
176812,216196,1,5,0
176819,24424,1,4,0
176820,857102,1,4,0
176827,24424,1,5,0
176828,3304,1,4,0
176838,1013371,1,5,1
176838,576839,1,5,1
176842,24424,1,5,0
176848,22232,1,5,0
176848,22192,1,4,0
